#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
       25494    -4.91551    -4.76743  0.00104575
       25495    -4.93092    -4.76743  0.00104573
       25496    -4.91312    -4.76744   0.0010457
       25497    -4.87801    -4.76744  0.00104567
       25498     -4.8985    -4.76745  0.00104564
       25499    -4.80319    -4.76745   0.0010456
       25500    -4.83246    -4.76745  0.00104557
       25501    -4.91325    -4.76746  0.00104554
       25502    -4.83807    -4.76746   0.0010455
       25503    -4.89862    -4.76747  0.00104548
       25504    -4.87223    -4.76747  0.00104544
       25505    -4.88433    -4.76747  0.00104541
       25506     -4.9218    -4.76748  0.00104539
       25507    -4.90424    -4.76749  0.00104536
       25508    -4.85287    -4.76749  0.00104533
       25509    -4.75101    -4.76749  0.00104528
       25510    -4.80161    -4.76749  0.00104524
       25511    -4.86613    -4.76749  0.00104521
       25512    -4.76104    -4.76749  0.00104517
       25513     -4.8275     -4.7675  0.00104513
       25514    -4.78932     -4.7675  0.00104509
       25515    -4.66287    -4.76749  0.00104506
       25516    -4.57021    -4.76749  0.00104505
       25517    -4.64251    -4.76748  0.00104502
       25518    -4.82064    -4.76748  0.00104498
       25519    -4.72708    -4.76748  0.00104494
       25520    -4.79201    -4.76748   0.0010449
       25521    -4.86675    -4.76749  0.00104486
       25522    -4.76977    -4.76749  0.00104482
       25523    -4.76413    -4.76749  0.00104478
       25524    -4.72471    -4.76748  0.00104474
       25525    -4.84408    -4.76749   0.0010447
       25526     -4.7559    -4.76749  0.00104466
       25527    -4.61576    -4.76748  0.00104464
       25528    -4.62221    -4.76747  0.00104461
       25529    -4.59104    -4.76747   0.0010446
       25530    -4.69386    -4.76747  0.00104456
       25531    -4.77317    -4.76747  0.00104452
       25532    -4.84372    -4.76747  0.00104448
       25533    -4.73952    -4.76747  0.00104444
       25534    -4.82702    -4.76747   0.0010444
       25535    -4.65926    -4.76747  0.00104437
       25536    -4.80688    -4.76747  0.00104433
       25537    -4.79483    -4.76747  0.00104429
       25538    -4.80583    -4.76747  0.00104425
       25539    -4.83477    -4.76747  0.00104421
       25540     -4.8586    -4.76748  0.00104418
       25541    -4.79869    -4.76748  0.00104414
       25542    -4.82498    -4.76748   0.0010441
       25543    -4.80162    -4.76748  0.00104406
       25544    -4.66582    -4.76748  0.00104403
       25545     -4.7906    -4.76748  0.00104399
       25546    -4.82075    -4.76748  0.00104395
       25547    -4.66821    -4.76748  0.00104391
       25548    -4.71173    -4.76747  0.00104388
       25549    -4.76601    -4.76747  0.00104383
       25550    -4.70718    -4.76747   0.0010438
       25551    -4.78147    -4.76747  0.00104376
       25552    -4.84397    -4.76747  0.00104372
       25553    -4.75467    -4.76747  0.00104368
       25554    -4.73223    -4.76747  0.00104364
       25555    -4.77078    -4.76747   0.0010436
       25556    -4.62421    -4.76747  0.00104357
       25557    -4.66378    -4.76746  0.00104354
       25558    -4.67117    -4.76746   0.0010435
       25559      -4.664    -4.76746  0.00104347
       25560    -4.73711    -4.76745  0.00104343
       25561     -4.6784    -4.76745   0.0010434
       25562    -4.71977    -4.76745  0.00104336
       25563    -4.81291    -4.76745  0.00104332
       25564    -4.92057    -4.76746  0.00104329
       25565    -4.82987    -4.76746  0.00104326
       25566    -4.84869    -4.76746  0.00104322
       25567    -4.72842    -4.76746  0.00104318
       25568    -4.92386    -4.76747  0.00104316
       25569    -4.80283    -4.76747  0.00104312
       25570    -4.76213    -4.76747  0.00104308
       25571    -4.81822    -4.76747  0.00104304
       25572    -4.96444    -4.76748  0.00104303
       25573    -4.96379    -4.76749  0.00104301
       25574    -4.83198    -4.76749  0.00104298
       25575    -4.96975     -4.7675  0.00104297
       25576     -4.7811     -4.7675  0.00104292
       25577    -4.85729     -4.7675  0.00104289
       25578    -4.95085    -4.76751  0.00104287
       25579    -4.78358    -4.76751  0.00104283
       25580    -4.62464     -4.7675  0.00104281
       25581    -4.64895     -4.7675  0.00104278
       25582    -4.84775     -4.7675  0.00104274
       25583    -4.76116     -4.7675   0.0010427
       25584    -4.65147     -4.7675  0.00104267
       25585    -4.69454    -4.76749  0.00104263
       25586    -4.71155    -4.76749  0.00104259
       25587    -4.94327     -4.7675  0.00104258
       25588    -4.85961     -4.7675  0.00104254
       25589    -4.83592     -4.7675   0.0010425
       25590    -4.82529    -4.76751  0.00104247
       25591    -4.68187     -4.7675  0.00104243
       25592    -4.80241     -4.7675  0.00104239
       25593    -4.56907     -4.7675  0.00104238
       25594    -4.62081    -4.76749  0.00104235
       25595    -4.59444    -4.76748  0.00104233
       25596     -4.6182    -4.76748  0.00104231
       25597    -4.78364    -4.76748  0.00104227
       25598    -4.71188    -4.76748  0.00104223
       25599    -4.48983    -4.76747  0.00104225
       25600    -4.49025    -4.76745  0.00104226
       25601    -4.54148    -4.76745  0.00104226
       25602    -4.55715    -4.76744  0.00104225
       25603     -4.6567    -4.76743  0.00104222
       25604    -4.88388    -4.76744  0.00104219
       25605     -4.8606    -4.76744  0.00104215
       25606    -4.74247    -4.76744  0.00104211
       25607    -4.79368    -4.76744  0.00104207
       25608    -4.52896    -4.76743  0.00104207
       25609    -4.54109    -4.76742  0.00104207
       25610    -4.47956    -4.76741  0.00104209
       25611    -4.38925     -4.7674  0.00104215
       25612     -4.5026    -4.76739  0.00104217
       25613    -4.51577    -4.76738  0.00104217
       25614    -4.70523    -4.76737  0.00104213
       25615    -4.75603    -4.76737  0.00104209
       25616    -4.77523    -4.76737  0.00104205
       25617    -4.73628    -4.76737  0.00104201
       25618    -4.90872    -4.76738  0.00104199
       25619    -4.90129    -4.76738  0.00104196
       25620    -4.89645    -4.76739  0.00104193
       25621    -4.65155    -4.76738   0.0010419
       25622    -4.58441    -4.76738  0.00104188
       25623    -4.64393    -4.76737  0.00104185
       25624    -4.61831    -4.76737  0.00104183
       25625    -4.45083    -4.76735  0.00104186
       25626    -4.54909    -4.76735  0.00104186
       25627    -4.87298    -4.76735  0.00104182
       25628    -4.89972    -4.76736   0.0010418
       25629    -4.96483    -4.76736  0.00104178
       25630    -4.83908    -4.76737  0.00104175
       25631    -4.94166    -4.76737  0.00104173
       25632    -4.91587    -4.76738   0.0010417
       25633    -4.73817    -4.76738  0.00104166
       25634    -4.56817    -4.76737  0.00104165
       25635    -4.57938    -4.76736  0.00104164
       25636    -4.57133    -4.76735  0.00104162
       25637    -4.47592    -4.76734  0.00104165
       25638    -4.47199    -4.76733  0.00104167
       25639    -4.43001    -4.76732  0.00104171
       25640    -4.69313    -4.76732  0.00104167
       25641    -4.76527    -4.76732  0.00104163
       25642    -4.62181    -4.76731  0.00104161
       25643    -4.49932     -4.7673  0.00104162
       25644    -4.65349     -4.7673  0.00104159
       25645    -4.64927    -4.76729  0.00104156
       25646    -4.59829    -4.76728  0.00104154
       25647    -4.63684    -4.76728  0.00104151
       25648     -4.7562    -4.76728  0.00104147
       25649    -4.71875    -4.76728  0.00104143
       25650     -4.7716    -4.76728  0.00104139
       25651    -4.80475    -4.76728  0.00104135
       25652    -4.84255    -4.76728  0.00104132
       25653    -4.96175    -4.76729   0.0010413
       25654    -4.77118    -4.76729  0.00104126
       25655    -4.86543    -4.76729  0.00104123
       25656      -5.009     -4.7673  0.00104123
       25657    -4.93994    -4.76731  0.00104121
       25658    -4.91828    -4.76731  0.00104119
       25659    -4.92786    -4.76732  0.00104117
       25660    -4.75992    -4.76732  0.00104112
       25661    -4.68394    -4.76732  0.00104109
       25662    -4.46381    -4.76731  0.00104112
       25663    -4.56212     -4.7673  0.00104111
       25664    -4.74827     -4.7673  0.00104107
       25665    -4.67706    -4.76729  0.00104103
       25666    -4.64478    -4.76729    0.001041
       25667    -4.54573    -4.76728    0.001041
       25668    -4.47459    -4.76727  0.00104102
       25669    -4.68179    -4.76727  0.00104098
       25670    -4.81046    -4.76727  0.00104094
       25671    -4.81937    -4.76727  0.00104091
       25672    -4.75514    -4.76727  0.00104087
       25673    -4.74383    -4.76727  0.00104083
       25674    -4.81827    -4.76727  0.00104079
       25675    -4.77731    -4.76727  0.00104075
       25676    -4.74838    -4.76727  0.00104071
       25677    -4.72981    -4.76727  0.00104067
       25678    -4.86082    -4.76727  0.00104063
       25679    -4.96168    -4.76728  0.00104062
       25680    -4.91614    -4.76728  0.00104059
       25681    -4.64412    -4.76728  0.00104057
       25682    -4.70748    -4.76728  0.00104053
       25683    -4.74206    -4.76728  0.00104049
       25684    -4.79532    -4.76728  0.00104045
       25685    -4.69762    -4.76727  0.00104041
       25686     -4.6812    -4.76727  0.00104038
       25687    -4.85266    -4.76727  0.00104034
       25688    -4.65077    -4.76727  0.00104031
       25689    -4.78084    -4.76727  0.00104027
       25690    -4.97006    -4.76728  0.00104026
       25691      -5.088    -4.76729  0.00104029
       25692    -5.01411     -4.7673   0.0010403
       25693    -5.09791    -4.76731  0.00104034
       25694    -4.90225    -4.76732  0.00104031
       25695    -4.87851    -4.76732  0.00104028
       25696    -4.72051    -4.76732  0.00104024
       25697    -4.70738    -4.76732   0.0010402
       25698    -4.67749    -4.76732  0.00104017
       25699    -4.65418    -4.76731  0.00104013
       25700    -4.65598    -4.76731   0.0010401
       25701    -4.73459    -4.76731  0.00104006
       25702    -4.62192     -4.7673  0.00104004
       25703     -4.6505     -4.7673  0.00104001
       25704    -4.82008     -4.7673  0.00103997
       25705     -4.8651     -4.7673  0.00103994
       25706    -4.88482    -4.76731  0.00103991
       25707    -4.82141    -4.76731  0.00103987
       25708    -4.74077    -4.76731  0.00103983
       25709    -4.67919     -4.7673  0.00103979
       25710    -4.85324    -4.76731  0.00103976
       25711      -4.749    -4.76731  0.00103972
       25712    -4.90322    -4.76731  0.00103969
       25713    -4.66461    -4.76731  0.00103966
       25714    -4.60615     -4.7673  0.00103964
       25715    -4.62771     -4.7673  0.00103961
       25716     -4.5721    -4.76729   0.0010396
       25717    -4.71536    -4.76729  0.00103956
       25718    -4.77302    -4.76729  0.00103952
       25719    -4.88807    -4.76729  0.00103949
       25720    -4.77252    -4.76729  0.00103945
       25721    -4.46763    -4.76728  0.00103947
       25722    -4.49611    -4.76727  0.00103949
       25723    -4.43606    -4.76726  0.00103953
       25724     -4.3782    -4.76724  0.00103959
       25725    -4.43899    -4.76723  0.00103963
       25726    -4.50709    -4.76722  0.00103964
       25727    -4.52544    -4.76721  0.00103964
       25728    -4.61933     -4.7672  0.00103962
       25729    -4.64584     -4.7672  0.00103959
       25730    -4.62444    -4.76719  0.00103956
       25731    -4.51158    -4.76718  0.00103957
       25732    -4.34781    -4.76717  0.00103966
       25733    -4.40499    -4.76715  0.00103971
       25734     -4.5343    -4.76714  0.00103971
       25735    -4.58025    -4.76714   0.0010397
       25736    -4.61474    -4.76713  0.00103967
       25737    -4.64966    -4.76713  0.00103964
       25738    -4.58825    -4.76712  0.00103963
       25739    -4.70195    -4.76712  0.00103959
       25740    -4.74855    -4.76712  0.00103955
       25741    -4.62806    -4.76711  0.00103952
       25742    -4.61993     -4.7671   0.0010395
       25743    -4.80755    -4.76711  0.00103946
       25744    -4.74006     -4.7671  0.00103942
       25745    -4.85181    -4.76711  0.00103938
       25746    -4.78346    -4.76711  0.00103934
       25747    -4.91595    -4.76711  0.00103932
       25748    -4.82196    -4.76712  0.00103928
       25749    -4.80179    -4.76712  0.00103924
       25750    -4.81028    -4.76712   0.0010392
       25751    -4.83563    -4.76712  0.00103917
       25752    -4.71107    -4.76712  0.00103913
       25753    -4.77011    -4.76712  0.00103909
       25754     -4.7339    -4.76712  0.00103905
       25755    -4.72066    -4.76712  0.00103901
       25756    -4.76726    -4.76712  0.00103897
       25757    -4.58657    -4.76711  0.00103895
       25758    -4.66589    -4.76711  0.00103892
