#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       26850     1.69447     1.67307  0.00058339
       26851     1.69316     1.67307 0.000583368
       26852     1.69202     1.67308 0.000583347
       26853     1.69107     1.67308 0.000583326
       26854     1.69034     1.67308 0.000583304
       26855     1.68984     1.67308 0.000583283
       26856     1.68959     1.67308 0.000583262
       26857     1.68962     1.67308  0.00058324
       26858     1.68993     1.67308 0.000583219
       26859     1.69052     1.67308 0.000583197
       26860      1.6914     1.67308 0.000583176
       26861     1.69257     1.67308 0.000583155
       26862     1.69402     1.67308 0.000583134
       26863     1.69573     1.67308 0.000583113
       26864     1.69768     1.67308 0.000583092
       26865     1.69985     1.67308 0.000583071
       26866     1.70221     1.67309  0.00058305
       26867     1.70473     1.67309  0.00058303
       26868     1.70738     1.67309 0.000583009
       26869     1.71011     1.67309 0.000582989
       26870     1.71288     1.67309 0.000582969
       26871     1.71566     1.67309  0.00058295
       26872     1.71839     1.67309 0.000582931
       26873     1.72104      1.6731 0.000582912
       26874     1.72357      1.6731 0.000582893
       26875     1.72592      1.6731 0.000582875
       26876     1.72806      1.6731 0.000582856
       26877     1.72996      1.6731 0.000582839
       26878     1.73157     1.67311 0.000582821
       26879     1.73288     1.67311 0.000582804
       26880     1.73385     1.67311 0.000582786
       26881     1.73446     1.67311 0.000582769
       26882     1.73471     1.67312 0.000582752
       26883     1.73457     1.67312 0.000582735
       26884     1.73404     1.67312 0.000582717
       26885     1.73313     1.67312   0.0005827
       26886     1.73185     1.67312 0.000582682
       26887     1.73019     1.67313 0.000582665
       26888     1.72818     1.67313 0.000582647
       26889     1.72584     1.67313 0.000582628
       26890      1.7232     1.67313 0.000582609
       26891     1.72028     1.67313  0.00058259
       26892     1.71712     1.67314 0.000582571
       26893     1.71376     1.67314 0.000582551
       26894     1.71023     1.67314 0.000582531
       26895     1.70657     1.67314 0.000582511
       26896     1.70284     1.67314  0.00058249
       26897     1.69906     1.67314  0.00058247
       26898     1.69528     1.67314 0.000582448
       26899     1.69154     1.67314 0.000582427
       26900     1.68787     1.67314 0.000582406
       26901      1.6843     1.67314 0.000582384
       26902     1.68087     1.67314 0.000582363
       26903     1.67759     1.67314 0.000582341
       26904     1.67447     1.67314 0.000582319
       26905     1.67154     1.67314 0.000582298
       26906     1.66879     1.67314 0.000582276
       26907     1.66622     1.67314 0.000582255
       26908     1.66382     1.67314 0.000582233
       26909     1.66158     1.67314 0.000582212
       26910     1.65948     1.67314  0.00058219
       26911      1.6575     1.67314 0.000582169
       26912     1.65561     1.67314 0.000582148
       26913     1.65378     1.67314 0.000582126
       26914     1.65199     1.67314 0.000582105
       26915     1.65022     1.67314 0.000582084
       26916     1.64844     1.67314 0.000582063
       26917     1.64663     1.67314 0.000582043
       26918     1.64478     1.67314 0.000582022
       26919     1.64287     1.67314 0.000582001
       26920     1.64089     1.67313 0.000581981
       26921     1.63885     1.67313 0.000581961
       26922     1.63674     1.67313 0.000581941
       26923     1.63458     1.67313 0.000581921
       26924     1.63239     1.67313 0.000581901
       26925     1.63018     1.67313 0.000581882
       26926     1.62798     1.67313 0.000581863
       26927     1.62582     1.67312 0.000581844
       26928     1.62373     1.67312 0.000581825
       26929     1.62173     1.67312 0.000581806
       26930     1.61987     1.67312 0.000581788
       26931     1.61817     1.67312  0.00058177
       26932     1.61668     1.67311 0.000581752
       26933     1.61543     1.67311 0.000581735
       26934     1.61445     1.67311 0.000581717
       26935     1.61376     1.67311   0.0005817
       26936     1.61339     1.67311 0.000581682
       26937     1.61335      1.6731 0.000581665
       26938     1.61367      1.6731 0.000581648
       26939     1.61436      1.6731  0.00058163
       26940     1.61541      1.6731 0.000581612
       26941     1.61683     1.67309 0.000581595
       26942     1.61862     1.67309 0.000581577
       26943     1.62076     1.67309 0.000581558
       26944     1.62324     1.67309  0.00058154
       26945     1.62606     1.67309 0.000581521
       26946     1.62917     1.67309 0.000581501
       26947     1.63257     1.67308 0.000581482
       26948     1.63621     1.67308 0.000581462
       26949     1.64009     1.67308 0.000581441
       26950     1.64416     1.67308 0.000581421
       26951      1.6484     1.67308   0.0005814
       26952     1.65277     1.67308 0.000581379
       26953     1.65726     1.67308 0.000581358
       26954     1.66182     1.67308 0.000581336
       26955     1.66644     1.67308 0.000581315
       26956     1.67109     1.67308 0.000581293
       26957     1.67574     1.67308 0.000581272
       26958     1.68037     1.67308  0.00058125
       26959     1.68497     1.67308 0.000581229
       26960     1.68952     1.67308 0.000581207
       26961     1.69399     1.67308 0.000581186
       26962     1.69839     1.67308 0.000581166
       26963     1.70269     1.67308 0.000581145
       26964     1.70688     1.67308 0.000581125
       26965     1.71096     1.67308 0.000581105
       26966     1.71493     1.67309 0.000581086
       26967     1.71877     1.67309 0.000581067
       26968     1.72247     1.67309 0.000581048
       26969     1.72605     1.67309  0.00058103
       26970     1.72948     1.67309 0.000581012
       26971     1.73278      1.6731 0.000580995
       26972     1.73593      1.6731 0.000580978
       26973     1.73893      1.6731 0.000580961
       26974     1.74177      1.6731 0.000580945
       26975     1.74446     1.67311  0.00058093
       26976     1.74699     1.67311 0.000580915
       26977     1.74936     1.67311   0.0005809
       26978     1.75157     1.67311 0.000580886
       26979     1.75362     1.67312 0.000580872
       26980      1.7555     1.67312 0.000580858
       26981     1.75722     1.67312 0.000580845
       26982     1.75879     1.67313 0.000580832
       26983     1.76021     1.67313  0.00058082
       26984     1.76148     1.67313 0.000580808
       26985     1.76261     1.67314 0.000580795
       26986     1.76361     1.67314 0.000580784
       26987     1.76449     1.67314 0.000580772
       26988     1.76526     1.67315  0.00058076
       26989     1.76592     1.67315 0.000580749
       26990      1.7665     1.67315 0.000580738
       26991       1.767     1.67316 0.000580727
       26992     1.76743     1.67316 0.000580716
       26993     1.76783     1.67316 0.000580705
       26994     1.76819     1.67317 0.000580694
       26995     1.76853     1.67317 0.000580683
       26996     1.76888     1.67317 0.000580673
       26997     1.76922     1.67318 0.000580662
       26998      1.7696     1.67318 0.000580651
       26999     1.77001     1.67318 0.000580641
       27000     1.77047     1.67319 0.000580631
       27001     1.77098     1.67319  0.00058062
       27002     1.77155      1.6732  0.00058061
       27003      1.7722      1.6732   0.0005806
       27004     1.77291      1.6732 0.000580591
       27005      1.7737     1.67321 0.000580581
       27006     1.77457     1.67321 0.000580572
       27007      1.7755     1.67321 0.000580563
       27008     1.77649     1.67322 0.000580554
       27009     1.77755     1.67322 0.000580545
       27010     1.77864     1.67323 0.000580537
       27011     1.77977     1.67323 0.000580529
       27012      1.7809     1.67323 0.000580521
       27013     1.78201     1.67324 0.000580513
       27014      1.7831     1.67324 0.000580506
       27015     1.78412     1.67325 0.000580499
       27016     1.78506     1.67325 0.000580492
       27017      1.7859     1.67325 0.000580486
       27018     1.78661     1.67326 0.000580479
       27019     1.78716     1.67326 0.000580473
       27020     1.78752     1.67327 0.000580467
       27021     1.78769     1.67327 0.000580461
       27022     1.78762     1.67328 0.000580455
       27023     1.78731     1.67328 0.000580449
       27024     1.78673     1.67328 0.000580443
       27025     1.78588     1.67329 0.000580436
       27026     1.78473     1.67329 0.000580429
       27027     1.78329      1.6733 0.000580422
       27028     1.78155      1.6733 0.000580414
       27029     1.77951      1.6733 0.000580406
       27030     1.77718     1.67331 0.000580398
       27031     1.77455     1.67331 0.000580388
       27032     1.77166     1.67332 0.000580378
       27033     1.76852     1.67332 0.000580367
       27034     1.76514     1.67332 0.000580356
       27035     1.76156     1.67333 0.000580344
       27036      1.7578     1.67333  0.00058033
       27037     1.75391     1.67333 0.000580317
       27038     1.74991     1.67333 0.000580302
       27039     1.74585     1.67334 0.000580287
       27040     1.74176     1.67334 0.000580271
       27041      1.7377     1.67334 0.000580254
       27042      1.7337     1.67334 0.000580237
       27043     1.72981     1.67335 0.000580219
       27044     1.72606     1.67335 0.000580201
       27045     1.72249     1.67335 0.000580183
       27046     1.71915     1.67335 0.000580164
       27047     1.71605     1.67335 0.000580144
       27048     1.71323     1.67335 0.000580125
       27049     1.71071     1.67336 0.000580105
       27050     1.70849     1.67336 0.000580085
       27051      1.7066     1.67336 0.000580065
