#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       24155     1.13314     1.11495  0.00041288
       24156      1.1324     1.11495 0.000412864
       24157     1.13174     1.11495 0.000412847
       24158     1.13117     1.11495 0.000412831
       24159     1.13068     1.11495 0.000412814
       24160     1.13028     1.11495 0.000412798
       24161     1.12996     1.11495 0.000412781
       24162     1.12974     1.11495 0.000412764
       24163     1.12961     1.11496 0.000412748
       24164     1.12956     1.11496 0.000412731
       24165      1.1296     1.11496 0.000412714
       24166     1.12973     1.11496 0.000412698
       24167     1.12994     1.11496 0.000412681
       24168     1.13023     1.11496 0.000412665
       24169     1.13059     1.11496 0.000412648
       24170     1.13102     1.11496 0.000412631
       24171     1.13151     1.11496 0.000412615
       24172     1.13206     1.11496 0.000412598
       24173     1.13265     1.11496 0.000412582
       24174     1.13329     1.11496 0.000412566
       24175     1.13395     1.11496 0.000412549
       24176     1.13464     1.11496 0.000412533
       24177     1.13533     1.11496 0.000412517
       24178     1.13604     1.11497 0.000412501
       24179     1.13673     1.11497 0.000412485
       24180      1.1374     1.11497 0.000412469
       24181     1.13805     1.11497 0.000412453
       24182     1.13866     1.11497 0.000412437
       24183     1.13923     1.11497 0.000412421
       24184     1.13975     1.11497 0.000412405
       24185     1.14021     1.11497 0.000412389
       24186      1.1406     1.11497 0.000412374
       24187     1.14093     1.11497 0.000412358
       24188     1.14118     1.11498 0.000412342
       24189     1.14136     1.11498 0.000412327
       24190     1.14146     1.11498 0.000412311
       24191     1.14148     1.11498 0.000412296
       24192     1.14143     1.11498  0.00041228
       24193      1.1413     1.11498 0.000412265
       24194      1.1411     1.11498 0.000412249
       24195     1.14084     1.11498 0.000412233
       24196     1.14051     1.11498 0.000412218
       24197     1.14013     1.11499 0.000412202
       24198      1.1397     1.11499 0.000412186
       24199     1.13924     1.11499  0.00041217
       24200     1.13875     1.11499 0.000412154
       24201     1.13823     1.11499 0.000412138
       24202     1.13771     1.11499 0.000412122
       24203     1.13719     1.11499 0.000412106
       24204     1.13669     1.11499  0.00041209
       24205      1.1362     1.11499 0.000412074
       24206     1.13575     1.11499 0.000412058
       24207     1.13534     1.11499 0.000412042
       24208     1.13499       1.115 0.000412026
       24209     1.13469       1.115  0.00041201
       24210     1.13445       1.115 0.000411993
       24211     1.13427       1.115 0.000411977
       24212     1.13417       1.115 0.000411961
       24213     1.13413       1.115 0.000411945
       24214     1.13415       1.115 0.000411928
       24215     1.13423       1.115 0.000411912
       24216     1.13436       1.115 0.000411896
       24217     1.13453       1.115  0.00041188
       24218     1.13472       1.115 0.000411863
       24219     1.13494       1.115 0.000411847
       24220     1.13514     1.11501 0.000411831
       24221     1.13533     1.11501 0.000411815
       24222     1.13548     1.11501 0.000411799
       24223     1.13558     1.11501 0.000411783
       24224      1.1356     1.11501 0.000411767
       24225     1.13553     1.11501  0.00041175
       24226     1.13535     1.11501 0.000411734
       24227     1.13505     1.11501 0.000411718
       24228      1.1346     1.11501 0.000411702
       24229     1.13399     1.11501 0.000411686
       24230     1.13321     1.11501 0.000411669
       24231     1.13225     1.11501 0.000411653
       24232      1.1311     1.11501 0.000411637
       24233     1.12973     1.11502  0.00041162
       24234     1.12816     1.11502 0.000411603
       24235     1.12637     1.11502 0.000411587
       24236     1.12436     1.11502  0.00041157
       24237     1.12214     1.11502 0.000411553
       24238     1.11969     1.11502 0.000411536
       24239     1.11703     1.11502 0.000411519
       24240     1.11416     1.11502 0.000411502
       24241     1.11109     1.11502 0.000411485
       24242     1.10783     1.11502 0.000411468
       24243     1.10439     1.11502 0.000411452
       24244     1.10078     1.11502 0.000411435
       24245     1.09703     1.11502 0.000411419
       24246     1.09315     1.11501 0.000411403
       24247     1.08917     1.11501 0.000411387
       24248      1.0851     1.11501 0.000411372
       24249     1.08098     1.11501 0.000411357
       24250     1.07683     1.11501 0.000411344
       24251     1.07268     1.11501  0.00041133
       24252     1.06854     1.11501 0.000411318
       24253     1.06447       1.115 0.000411306
       24254     1.06047       1.115 0.000411295
       24255     1.05658       1.115 0.000411285
       24256     1.05283       1.115 0.000411276
       24257     1.04925     1.11499 0.000411268
       24258     1.04585     1.11499 0.000411261
       24259     1.04266     1.11499 0.000411255
       24260      1.0397     1.11498  0.00041125
       24261     1.03699     1.11498 0.000411246
       24262     1.03453     1.11498 0.000411242
       24263     1.03236     1.11497 0.000411239
       24264     1.03046     1.11497 0.000411237
       24265     1.02884     1.11497 0.000411235
       24266     1.02751     1.11496 0.000411234
       24267     1.02647     1.11496 0.000411233
       24268      1.0257     1.11496 0.000411233
       24269     1.02519     1.11495 0.000411233
       24270     1.02495     1.11495 0.000411232
       24271     1.02495     1.11495 0.000411232
       24272     1.02517     1.11494 0.000411232
       24273      1.0256     1.11494 0.000411231
       24274     1.02622     1.11493 0.000411231
       24275       1.027     1.11493  0.00041123
       24276     1.02793     1.11493 0.000411228
       24277     1.02899     1.11492 0.000411227
       24278     1.03014     1.11492 0.000411224
       24279     1.03137     1.11492 0.000411222
       24280     1.03266     1.11491 0.000411219
       24281     1.03399     1.11491 0.000411216
       24282     1.03534     1.11491 0.000411212
       24283      1.0367      1.1149 0.000411207
       24284     1.03805      1.1149 0.000411203
       24285     1.03938      1.1149 0.000411197
       24286     1.04069     1.11489 0.000411192
       24287     1.04196     1.11489 0.000411186
       24288     1.04321     1.11489  0.00041118
       24289     1.04442     1.11489 0.000411173
       24290      1.0456     1.11488 0.000411166
       24291     1.04677     1.11488 0.000411158
       24292     1.04792     1.11488 0.000411151
       24293     1.04906     1.11487 0.000411143
       24294      1.0502     1.11487 0.000411134
       24295     1.05136     1.11487 0.000411126
       24296     1.05254     1.11487 0.000411117
       24297     1.05376     1.11486 0.000411108
       24298     1.05502     1.11486 0.000411098
       24299     1.05634     1.11486 0.000411088
       24300     1.05773     1.11486 0.000411078
       24301     1.05918     1.11485 0.000411068
       24302     1.06071     1.11485 0.000411057
       24303     1.06231     1.11485 0.000411045
       24304     1.06399     1.11485 0.000411034
       24305     1.06574     1.11485 0.000411022
       24306     1.06756     1.11484  0.00041101
       24307     1.06943     1.11484 0.000410997
       24308     1.07134     1.11484 0.000410984
       24309     1.07328     1.11484 0.000410971
       24310     1.07523     1.11484 0.000410957
       24311     1.07718     1.11484 0.000410943
       24312     1.07911     1.11483 0.000410929
       24313     1.08099     1.11483 0.000410914
       24314      1.0828     1.11483 0.000410899
       24315     1.08454     1.11483 0.000410884
       24316     1.08617     1.11483 0.000410869
       24317     1.08769     1.11483 0.000410854
       24318     1.08906     1.11483 0.000410838
       24319     1.09029     1.11483 0.000410823
       24320     1.09136     1.11482 0.000410807
       24321     1.09225     1.11482 0.000410791
       24322     1.09297     1.11482 0.000410775
       24323     1.09351     1.11482 0.000410759
       24324     1.09386     1.11482 0.000410743
       24325     1.09402     1.11482 0.000410727
       24326     1.09401     1.11482 0.000410711
       24327     1.09383     1.11482 0.000410695
       24328     1.09348     1.11482 0.000410679
       24329     1.09298     1.11482 0.000410663
       24330     1.09234     1.11482 0.000410647
       24331     1.09157     1.11481 0.000410632
       24332      1.0907     1.11481 0.000410616
       24333     1.08973     1.11481   0.0004106
       24334     1.08868     1.11481 0.000410585
       24335     1.08759     1.11481  0.00041057
       24336     1.08646     1.11481 0.000410554
       24337     1.08532     1.11481 0.000410539
       24338     1.08418     1.11481 0.000410524
       24339     1.08308     1.11481  0.00041051
       24340     1.08203      1.1148 0.000410495
       24341     1.08105      1.1148  0.00041048
       24342     1.08015      1.1148 0.000410466
       24343     1.07937      1.1148 0.000410452
       24344     1.07872      1.1148 0.000410438
       24345      1.0782      1.1148 0.000410423
       24346     1.07784      1.1148 0.000410409
       24347     1.07765     1.11479 0.000410395
       24348     1.07765     1.11479 0.000410381
       24349     1.07784     1.11479 0.000410367
       24350     1.07823     1.11479 0.000410353
       24351     1.07883     1.11479 0.000410339
       24352     1.07963     1.11479 0.000410325
       24353     1.08066     1.11479  0.00041031
       24354      1.0819     1.11478 0.000410296
       24355     1.08335     1.11478 0.000410281
