#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        8388    -5.56651     -5.4579  0.00135771
        8389    -5.56571    -5.45792  0.00135761
        8390     -5.5646    -5.45793  0.00135751
        8391    -5.56349    -5.45794  0.00135741
        8392    -5.56239    -5.45795   0.0013573
        8393    -5.56085    -5.45797   0.0013572
        8394    -5.55932    -5.45798  0.00135709
        8395    -5.55827    -5.45799  0.00135698
        8396    -5.55769      -5.458  0.00135687
        8397    -5.55668    -5.45801  0.00135676
        8398    -5.55494    -5.45803  0.00135665
        8399    -5.55488    -5.45804  0.00135653
        8400    -5.55349    -5.45805  0.00135642
        8401    -5.55256    -5.45806   0.0013563
        8402    -5.55148    -5.45807  0.00135619
        8403    -5.55071    -5.45808  0.00135607
        8404    -5.54947    -5.45809  0.00135595
        8405    -5.54837     -5.4581  0.00135584
        8406    -5.54663    -5.45811  0.00135572
        8407     -5.5456    -5.45812  0.00135559
        8408    -5.54421    -5.45813  0.00135547
        8409    -5.54381    -5.45814  0.00135535
        8410    -5.54287    -5.45815  0.00135522
        8411    -5.54137    -5.45816   0.0013551
        8412    -5.54006    -5.45817  0.00135497
        8413    -5.53877    -5.45818  0.00135485
        8414    -5.53675    -5.45819  0.00135472
        8415    -5.53442     -5.4582  0.00135459
        8416    -5.53238    -5.45821  0.00135445
        8417    -5.53003    -5.45822  0.00135432
        8418    -5.52826    -5.45823  0.00135419
        8419     -5.5257    -5.45824  0.00135405
        8420    -5.52297    -5.45824  0.00135391
        8421    -5.52037    -5.45825  0.00135377
        8422    -5.51714    -5.45826  0.00135363
        8423    -5.51373    -5.45826  0.00135348
        8424    -5.51002    -5.45827  0.00135333
        8425    -5.50599    -5.45828  0.00135319
        8426    -5.50213    -5.45828  0.00135303
        8427    -5.49845    -5.45829  0.00135288
        8428    -5.49404    -5.45829  0.00135273
        8429    -5.48985    -5.45829  0.00135257
        8430    -5.48572     -5.4583  0.00135242
        8431    -5.48139     -5.4583  0.00135226
        8432    -5.47762     -5.4583   0.0013521
        8433    -5.47353     -5.4583  0.00135194
        8434    -5.46974    -5.45831  0.00135178
        8435    -5.46566    -5.45831  0.00135162
        8436    -5.46117    -5.45831  0.00135146
        8437    -5.45703    -5.45831   0.0013513
        8438    -5.45281    -5.45831  0.00135114
        8439    -5.44821     -5.4583  0.00135098
        8440     -5.4443     -5.4583  0.00135082
        8441    -5.44063     -5.4583  0.00135066
        8442    -5.43646     -5.4583  0.00135051
        8443    -5.43284     -5.4583  0.00135035
        8444    -5.42961    -5.45829   0.0013502
        8445    -5.42601    -5.45829  0.00135004
        8446    -5.42279    -5.45828  0.00134989
        8447     -5.4201    -5.45828  0.00134974
        8448    -5.41701    -5.45827  0.00134958
        8449    -5.41352    -5.45827  0.00134943
        8450    -5.41021    -5.45826  0.00134929
        8451    -5.40753    -5.45826  0.00134914
        8452    -5.40441    -5.45825    0.001349
        8453    -5.40129    -5.45824  0.00134885
        8454    -5.39816    -5.45824  0.00134871
        8455    -5.39549    -5.45823  0.00134857
        8456    -5.39206    -5.45822  0.00134844
        8457    -5.38862    -5.45821   0.0013483
        8458     -5.3855    -5.45821  0.00134817
        8459    -5.38224     -5.4582  0.00134804
        8460    -5.37948    -5.45819  0.00134791
        8461    -5.37646    -5.45818  0.00134779
        8462    -5.37335    -5.45817  0.00134767
        8463     -5.3702    -5.45816  0.00134755
        8464     -5.3676    -5.45815  0.00134743
        8465     -5.3653    -5.45814  0.00134732
        8466      -5.363    -5.45812   0.0013472
        8467    -5.36103    -5.45811  0.00134709
        8468    -5.35865     -5.4581  0.00134699
        8469    -5.35677    -5.45809  0.00134688
        8470    -5.35525    -5.45808  0.00134678
        8471     -5.3532    -5.45806  0.00134667
        8472    -5.35196    -5.45805  0.00134657
        8473    -5.35092    -5.45804  0.00134647
        8474    -5.34977    -5.45803  0.00134638
        8475    -5.34894    -5.45801  0.00134628
        8476    -5.34857      -5.458  0.00134618
        8477    -5.34846    -5.45799  0.00134608
        8478    -5.34815    -5.45797  0.00134599
        8479    -5.34835    -5.45796  0.00134589
        8480    -5.34858    -5.45795  0.00134579
        8481    -5.34821    -5.45794   0.0013457
        8482    -5.34826    -5.45792   0.0013456
        8483    -5.34796    -5.45791  0.00134551
        8484    -5.34727     -5.4579  0.00134541
        8485    -5.34709    -5.45788  0.00134531
        8486    -5.34649    -5.45787  0.00134522
        8487     -5.3462    -5.45786  0.00134513
        8488    -5.34533    -5.45784  0.00134503
        8489    -5.34416    -5.45783  0.00134494
        8490    -5.34345    -5.45782  0.00134485
        8491    -5.34185     -5.4578  0.00134476
        8492    -5.34072    -5.45779  0.00134467
        8493    -5.33918    -5.45778  0.00134459
        8494    -5.33739    -5.45776   0.0013445
        8495    -5.33581    -5.45775  0.00134442
        8496    -5.33403    -5.45773  0.00134434
        8497    -5.33237    -5.45772  0.00134427
        8498    -5.33038     -5.4577  0.00134419
        8499    -5.32933    -5.45769  0.00134412
        8500    -5.32755    -5.45767  0.00134405
        8501     -5.3254    -5.45766  0.00134398
        8502    -5.32364    -5.45764  0.00134391
        8503    -5.32246    -5.45763  0.00134385
        8504    -5.32127    -5.45761  0.00134379
        8505    -5.31996    -5.45759  0.00134373
        8506    -5.31868    -5.45758  0.00134367
        8507    -5.31747    -5.45756  0.00134361
        8508    -5.31741    -5.45754  0.00134355
        8509    -5.31713    -5.45753   0.0013435
        8510    -5.31667    -5.45751  0.00134344
        8511    -5.31648    -5.45749  0.00134339
        8512    -5.31733    -5.45748  0.00134333
        8513    -5.31877    -5.45746  0.00134327
        8514    -5.31974    -5.45745  0.00134321
        8515    -5.32086    -5.45743  0.00134315
        8516    -5.32286    -5.45741  0.00134308
        8517      -5.325     -5.4574  0.00134301
        8518    -5.32712    -5.45738  0.00134294
        8519    -5.32951    -5.45737  0.00134287
        8520    -5.33231    -5.45735  0.00134279
        8521     -5.3349    -5.45734  0.00134271
        8522    -5.33817    -5.45733  0.00134263
        8523    -5.34167    -5.45731  0.00134254
        8524    -5.34522     -5.4573  0.00134245
        8525    -5.34941    -5.45729  0.00134235
        8526    -5.35348    -5.45727  0.00134225
        8527    -5.35724    -5.45726  0.00134214
        8528    -5.36174    -5.45725  0.00134203
        8529     -5.3662    -5.45724  0.00134191
        8530    -5.37061    -5.45723  0.00134179
        8531    -5.37495    -5.45722  0.00134167
        8532     -5.3801    -5.45721  0.00134155
        8533     -5.3847     -5.4572  0.00134141
        8534    -5.38947    -5.45719  0.00134128
        8535    -5.39501    -5.45719  0.00134114
        8536    -5.39979    -5.45718    0.001341
        8537    -5.40425    -5.45717  0.00134086
        8538    -5.40912    -5.45717  0.00134072
        8539    -5.41348    -5.45716  0.00134057
        8540    -5.41824    -5.45716  0.00134042
        8541    -5.42277    -5.45716  0.00134027
        8542    -5.42735    -5.45715  0.00134012
        8543    -5.43124    -5.45715  0.00133996
        8544    -5.43532    -5.45715  0.00133981
        8545    -5.43973    -5.45714  0.00133965
        8546    -5.44386    -5.45714   0.0013395
        8547    -5.44756    -5.45714  0.00133934
        8548    -5.45141    -5.45714  0.00133918
        8549    -5.45496    -5.45714  0.00133903
        8550     -5.4582    -5.45714  0.00133887
        8551    -5.46129    -5.45714  0.00133871
        8552     -5.4642    -5.45714  0.00133856
        8553    -5.46709    -5.45714   0.0013384
        8554    -5.46951    -5.45714  0.00133825
        8555    -5.47205    -5.45715  0.00133809
        8556    -5.47471    -5.45715  0.00133794
        8557    -5.47704    -5.45715  0.00133778
        8558    -5.47903    -5.45715  0.00133763
        8559    -5.48054    -5.45716  0.00133747
        8560    -5.48231    -5.45716  0.00133732
        8561    -5.48404    -5.45716  0.00133717
        8562    -5.48513    -5.45717  0.00133702
        8563    -5.48618    -5.45717  0.00133687
        8564    -5.48704    -5.45717  0.00133671
        8565    -5.48726    -5.45718  0.00133656
        8566     -5.4879    -5.45718  0.00133641
        8567    -5.48819    -5.45718  0.00133626
        8568    -5.48846    -5.45719  0.00133611
        8569    -5.48808    -5.45719  0.00133596
        8570    -5.48797    -5.45719  0.00133581
        8571    -5.48738     -5.4572  0.00133566
        8572    -5.48676     -5.4572   0.0013355
        8573    -5.48551     -5.4572  0.00133535
        8574    -5.48469    -5.45721   0.0013352
        8575    -5.48356    -5.45721  0.00133505
        8576     -5.4824    -5.45721   0.0013349
        8577    -5.48107    -5.45722  0.00133474
        8578    -5.47988    -5.45722  0.00133459
        8579    -5.47822    -5.45722  0.00133444
        8580    -5.47624    -5.45722  0.00133428
        8581    -5.47425    -5.45723  0.00133413
        8582    -5.47194    -5.45723  0.00133397
        8583    -5.46945    -5.45723  0.00133382
        8584    -5.46679    -5.45723  0.00133367
        8585    -5.46411    -5.45723  0.00133351
        8586    -5.46108    -5.45723  0.00133335
        8587    -5.45801    -5.45723   0.0013332
        8588    -5.45475    -5.45723  0.00133304
        8589    -5.45082    -5.45723  0.00133289
        8590    -5.44698    -5.45723  0.00133273
        8591     -5.4423    -5.45723  0.00133258
        8592    -5.43785    -5.45722  0.00133243
        8593    -5.43376    -5.45722  0.00133228
        8594    -5.42896    -5.45722  0.00133212
        8595    -5.42391    -5.45721  0.00133197
        8596    -5.41831    -5.45721  0.00133183
        8597    -5.41305    -5.45721  0.00133168
        8598    -5.40723     -5.4572  0.00133154
        8599    -5.40101    -5.45719   0.0013314
        8600     -5.3947    -5.45719  0.00133127
        8601    -5.38801    -5.45718  0.00133114
        8602    -5.38126    -5.45717  0.00133101
        8603    -5.37401    -5.45716  0.00133089
        8604     -5.3669    -5.45715  0.00133078
        8605    -5.35965    -5.45714  0.00133067
        8606     -5.3523    -5.45712  0.00133057
        8607     -5.3443    -5.45711  0.00133048
        8608    -5.33673     -5.4571   0.0013304
        8609    -5.32981    -5.45708  0.00133033
        8610    -5.32253    -5.45707  0.00133027
        8611    -5.31571    -5.45705  0.00133021
        8612    -5.30924    -5.45703  0.00133017
        8613    -5.30273    -5.45702  0.00133014
        8614    -5.29609      -5.457  0.00133011
        8615    -5.29043    -5.45698   0.0013301
        8616    -5.28473    -5.45696  0.00133009
        8617    -5.27965    -5.45694   0.0013301
        8618    -5.27538    -5.45692  0.00133011
        8619    -5.27119    -5.45689  0.00133013
        8620    -5.26772    -5.45687  0.00133016
        8621    -5.26467    -5.45685  0.00133019
        8622     -5.2619    -5.45683  0.00133023
        8623    -5.26018    -5.45681  0.00133027
        8624    -5.25933    -5.45678  0.00133031
        8625     -5.2586    -5.45676  0.00133036
        8626    -5.25872    -5.45674   0.0013304
        8627    -5.25906    -5.45671  0.00133044
        8628    -5.25974    -5.45669  0.00133049
        8629    -5.26134    -5.45667  0.00133052
        8630    -5.26292    -5.45665  0.00133056
        8631    -5.26504    -5.45662  0.00133059
        8632    -5.26783     -5.4566  0.00133062
        8633     -5.2711    -5.45658  0.00133064
        8634    -5.27406    -5.45656  0.00133065
        8635     -5.2779    -5.45654  0.00133066
        8636    -5.28181    -5.45652  0.00133066
        8637    -5.28594     -5.4565  0.00133065
        8638    -5.29039    -5.45648  0.00133063
        8639    -5.29453    -5.45646  0.00133061
        8640    -5.29911    -5.45644  0.00133058
        8641    -5.30394    -5.45642  0.00133054
        8642    -5.30824    -5.45641   0.0013305
        8643    -5.31291    -5.45639  0.00133045
        8644    -5.31718    -5.45637  0.00133039
        8645    -5.32192    -5.45636  0.00133033
        8646    -5.32667    -5.45634  0.00133026
        8647    -5.33111    -5.45633  0.00133019
        8648    -5.33553    -5.45632  0.00133011
        8649    -5.34037     -5.4563  0.00133002
        8650    -5.34517    -5.45629  0.00132993
        8651    -5.34976    -5.45628  0.00132983
        8652    -5.35443    -5.45626  0.00132973
