     3.67696       2.752    0.830184   0.0344347
     3.86552       0.184      0.5464   0.0279768
     4.05408       0.202    0.295695   0.0194599
     4.24264           0    0.233732   0.0194104
      4.4312           0    0.156511   0.0157075
     4.61976           0    0.123679   0.0150735
     4.80833           0   0.0396737  0.00714254
     4.99689           0   0.0256895  0.00595283
     5.18545           0  0.00820526  0.00270516
     5.37401           0  0.00467895  0.00266199
     5.56257           0 6.84211e-05  6.8331e-05
   0.0942809       0.024    0.103601  0.00959858
    0.282843       1.092    0.785617   0.0319507
    0.471405       1.708     2.07471   0.0558647
    0.659966       5.602     3.92243   0.0665311
    0.848528       5.982     6.25013   0.0924743
     1.03709       6.996     7.73502   0.0906127
     1.22565       9.786     9.50862    0.114362
     1.41421       8.514      9.6933    0.115271
     1.60278      10.068     10.0491    0.113668
     1.79134      12.526     9.98238    0.111012
      1.9799       8.434     9.66286    0.103448
     2.16846       8.106     8.70104   0.0994305
     2.35702       5.534     7.30216    0.104424
     2.54558       5.604     5.58983    0.102898
     2.73415        3.96     4.77777   0.0813651
     2.92271       3.656     3.62618   0.0610004
     3.11127       3.196     2.71484   0.0592866
     3.29983       2.548     1.92867   0.0484651
     3.48839        1.75      1.3255   0.0401695
     3.67696       0.786    0.830068   0.0343445
     3.86552        1.56     0.54906   0.0280295
     4.05408       0.568    0.296409   0.0194219
     4.24264           0    0.233118   0.0193691
      4.4312           0      0.1561   0.0156717
     4.61976           0    0.123354   0.0150374
     4.80833           0   0.0395696  0.00712455
     4.99689           0    0.025622  0.00593759
     5.18545           0  0.00818373  0.00269814
     5.37401           0  0.00466667  0.00265503
     5.56257           0 6.82415e-05 6.81519e-05
   0.0942809       0.638       0.105  0.00967486
    0.282843       0.978     0.78612    0.031871
    0.471405        1.45     2.07308   0.0557423
    0.659966       4.848     3.92485    0.066401
    0.848528       7.528     6.25348   0.0922927
     1.03709       7.026     7.73317   0.0903945
     1.22565       6.918     9.50184    0.114263
     1.41421       6.858     9.68588    0.115208
     1.60278      11.502     10.0529    0.113434
     1.79134      11.312     9.98586    0.110776
      1.9799      12.774       9.671    0.103497
     2.16846         8.5     8.70052   0.0991716
     2.35702       5.054     7.29627    0.104317
     2.54558       8.394     5.59717     0.10289
     2.73415       3.906     4.77549   0.0811841
     2.92271        1.48     3.62057   0.0610989
     3.11127        1.14     2.71072   0.0592746
     3.29983       3.558     1.93294   0.0485256
